asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
XAUUSD,2020-01-06 15:36:00+00:00,2020-01-06 16:00:00+00:00,1564.3937250000001,1563.958,long,london,2,session_close,128.4507236846512,1004.7375305198801,-66.01656688269956,-0.0006570528608455652,0 days 00:24:00,1551.515,2020-01-06,Monday,24.0
XAUUSD,2020-01-07 00:00:00+00:00,2020-01-07 02:08:00+00:00,1563.795,1555.9760250000002,short,asian,1,tp_hit,130.4704552571743,1020.1452278944527,1009.9437756155081,0.0099,0 days 02:08:00,1574.155,2020-01-07,Tuesday,128.0
XAUUSD,2020-01-07 08:00:00+00:00,2020-01-07 16:00:00+00:00,1569.448,1568.498,long,london,1,session_close,127.95293183986293,1004.0773648510532,-131.59605889638613,-0.0013106167263904744,0 days 08:00:00,1564.165,2020-01-07,Tuesday,480.0
XAUUSD,2020-01-07 13:00:00+00:00,2020-01-07 21:00:00+00:00,1565.535,1571.775,long,us,1,session_close,127.67098072760183,999.3669440669306,786.6732502995673,0.007871715739347902,0 days 08:00:00,1565.508,2020-01-07,Tuesday,480.0
XAUUSD,2020-01-08 00:00:00+00:00,2020-01-08 00:11:00+00:00,1593.898,1601.8674899999996,long,asian,1,tp_hit,129.27360039985172,1030.2446656506079,1019.9422189940725,0.009899999999999716,0 days 00:11:00,1569.675,2020-01-08,Wednesday,11.0
XAUUSD,2020-01-08 08:00:00+00:00,2020-01-08 08:59:00+00:00,1588.538,1580.59531,long,london,1,sl_hit,126.24959607665397,1002.7614042620894,-1012.7890183047103,-0.0101,0 days 00:59:00,1568.498,2020-01-08,Wednesday,59.0
XAUUSD,2020-01-08 08:59:00+00:00,2020-01-08 13:00:00+00:00,1580.59531,1572.69233345,long,london,2,sl_hit,125.60248759425318,992.6335140790422,-1002.5598492198327,-0.0101,0 days 04:01:00,1568.498,2020-01-08,Wednesday,241.0
XAUUSD,2020-01-08 13:00:00+00:00,2020-01-08 16:29:00+00:00,1571.905,1564.045475,long,us,1,sl_hit,128.15452289672933,1007.2336765699264,-1017.3060133356256,-0.0101,0 days 03:29:00,1571.745,2020-01-08,Wednesday,209.0
XAUUSD,2020-01-08 13:00:00+00:00,2020-01-08 16:00:00+00:00,1572.69233345,1572.778,long,london,3,session_close,124.95869594929654,982.6079155868439,0.8787012186119867,8.94254162492879e-06,0 days 03:00:00,1568.498,2020-01-08,Wednesday,180.0
XAUUSD,2020-01-08 16:29:00+00:00,2020-01-08 16:43:00+00:00,1564.045475,1556.2252476249998,long,us,2,sl_hit,127.49765046781171,997.0606164365702,-1007.0312226009358,-0.0101,0 days 00:14:00,1571.745,2020-01-08,Wednesday,14.0
XAUUSD,2020-01-08 16:43:00+00:00,2020-01-08 21:00:00+00:00,1556.2252476249998,1560.618,long,us,3,session_close,126.84414492270292,986.9903042105608,547.3250158219545,0.005545394047814174,0 days 04:17:00,1571.745,2020-01-08,Wednesday,257.0
XAUUSD,2020-01-09 00:00:00+00:00,2020-01-09 06:36:00+00:00,1557.655,1549.8667249999999,short,asian,1,tp_hit,133.59108247212174,1040.4440878405485,1030.0396469621735,0.009900000000000294,0 days 06:36:00,1588.515,2020-01-09,Thursday,396.0
XAUUSD,2020-01-09 08:00:00+00:00,2020-01-09 12:51:00+00:00,1546.218,1553.9490899999998,short,london,1,sl_hit,127.09937442185507,982.61670259903,-992.4428696250203,-0.0101,0 days 04:51:00,1573.485,2020-01-09,Thursday,291.0
XAUUSD,2020-01-09 12:51:00+00:00,2020-01-09 16:00:00+00:00,1553.9490899999998,1546.885,short,london,2,session_close,125.18972212954532,972.6922739027797,874.6245414590533,0.008991790774175222,0 days 03:09:00,1573.485,2020-01-09,Thursday,189.0
XAUUSD,2020-01-09 13:00:00+00:00,2020-01-09 15:50:00+00:00,1554.258,1546.4867100000001,short,us,1,tp_hit,127.70898452750986,992.4635543687804,982.5389188250925,0.0099,0 days 02:50:00,1559.818,2020-01-09,Thursday,170.0
XAUUSD,2020-01-10 00:00:00+00:00,2020-01-10 08:00:00+00:00,1552.375,1551.455,long,asian,1,session_close,135.37250784252277,1050.7444843101703,-135.0501520582325,-0.0012852806184073856,0 days 08:00:00,1545.478,2020-01-10,Friday,480.0
