asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
WTI,2020-01-09 08:00:00+00:00,2020-01-09 08:41:00+00:00,59.665,59.96332499999999,short,london,1,sl_hit,3200.1728856288655,954.6915761052035,-973.7854076273076,-0.0102,0 days 00:41:00,61.405,2020-01-09,Thursday,41.0
WTI,2020-01-09 08:41:00+00:00,2020-01-09 14:00:00+00:00,59.96332499999999,59.36369174999999,short,london,2,tp_hit,3151.7722608909967,944.9537220289303,1871.008369617349,0.01980000000000071,0 days 05:19:00,61.405,2020-01-09,Thursday,319.0
WTI,2020-01-09 13:00:00+00:00,2020-01-09 13:17:00+00:00,59.905,59.605475,short,us,1,tp_hit,3364.9438974010263,1007.8848208690276,987.727124451671,0.009800000000000237,0 days 00:17:00,60.376,2020-01-09,Thursday,17.0
WTI,2020-01-10 00:00:00+00:00,2020-01-10 08:00:00+00:00,59.495,59.425,short,asian,1,session_close,3384.3803434635324,1006.7685426717856,216.77125318901253,0.0021531389192369875,0 days 08:00:00,59.695,2020-01-10,Friday,480.0
WTI,2020-01-10 08:00:00+00:00,2020-01-10 11:41:00+00:00,59.425,59.72212499999999,long,london,1,tp_hit,3243.2942557007996,963.663805725104,944.3905296105788,0.00979999999999976,0 days 03:41:00,59.185,2020-01-10,Friday,221.0
WTI,2020-01-10 13:00:00+00:00,2020-01-10 13:46:00+00:00,59.565,59.267174999999995,short,us,1,tp_hit,3417.3158469354753,1017.7620921135443,997.4068502712977,0.009800000000000239,0 days 00:46:00,59.575,2020-01-10,Friday,46.0
WTI,2020-01-13 00:00:00+00:00,2020-01-13 05:46:00+00:00,58.875,59.169374999999995,short,asian,1,sl_hit,3427.3843064244325,1008.9362552036757,-1029.1149803077492,-0.0102,0 days 05:46:00,59.106,2020-01-13,Monday,346.0
WTI,2020-01-13 05:46:00+00:00,2020-01-13 08:00:00+00:00,59.169374999999995,59.016,short,asian,2,session_close,3375.5472502476646,998.6451054005983,497.75165739871323,0.004984269734131869,0 days 02:14:00,59.106,2020-01-13,Monday,134.0
WTI,2020-01-13 08:00:00+00:00,2020-01-13 14:17:00+00:00,59.016,58.72092,short,london,1,tp_hit,3297.775894744603,973.1077110212098,953.645556800809,0.00980000000000024,0 days 06:17:00,59.106,2020-01-13,Monday,377.0
WTI,2020-01-13 13:00:00+00:00,2020-01-13 14:23:00+00:00,58.985,58.690075,short,us,1,tp_hit,3484.7373420913273,1027.7361606162572,1007.1814374039568,0.00980000000000024,0 days 01:23:00,59.106,2020-01-13,Monday,83.0
